Company ID,Category,Hash
325,Airlines,-6287371891685245861
325,Travel,458727220244788973
325,Transportation,-2725400413481745490
327,Usedcarretailer,-6325853402836694818
327,Carretail,6786009806407624192
328,Sportsgoods,-818079648815732376
328,Retail,2932210656109287952
329,Financialservices,3247786743286756867
329,Software,6273975210915946900
329,Tech,5392941245537608590
333,Healthcare,1473658128705581606
334,Gambling,-2553870588303058339
334,Entertainment,6852268802481802111
335,Railways,593276617896207476
335,Transportation,-2725400413481745490
335,Infrastructure,7432902716785306754
336,Food,4721068128442604370
337,Internet,-848597773130649638
337,ECommerce,5458971525214020641
337,Tech,5392941245537608590
338,Restaurantchains,-8690128616648987675
338,Food,4721068128442604370
339,Carretail,6786009806407624192
339,Retail,2932210656109287952
340,Internet,-848597773130649638
340,Usedcarretailer,-6325853402836694818
340,Carretail,6786009806407624192
342,Healthcare,1473658128705581606
343,Professionalservices,8712968451453521438
343,Engineering,-4107645347768548595
344,Tech,5392941245537608590
344,TechHardware,-5791872359498690370
344,Semiconductors,590283686970277566
345,Agriculture,-4833034140269920163
345,Chemicals,-818748575553705624
346,Chemicals,-818748575553705624
350,RentalLeasingServices,985844065485390940
352,Insurance,-2611088800210967206
352,Investment,-3683647381629899485
353,Clothing,-4012403625881737752
353,Footwear,-6317385944413730398
354,Airlines,-6287371891685245861
354,Travel,458727220244788973
354,Transportation,-2725400413481745490
355,Healthcare,1473658128705581606
356,Advertising,-8917243490172367829
357,AutomotiveSuppliers,-5087768184139776565
358,Buildingmaterials,6318092696281818196
362,Food,4721068128442604370
363,Semiconductors,590283686970277566
363,Tech,5392941245537608590
364,WasteRecycling,-8067709401467209413
365,Banks,-3731527361154377479
365,Financialservices,3247786743286756867
366,Financialservices,3247786743286756867
367,Aerospace,-4642465698626703435
371,Medicaldevices,-2500090628927350323
372,Internet,-848597773130649638
372,Travel,458727220244788973
372,OnlineTravel,-6625258044840405860
372,Tech,5392941245537608590
373,ScientificTechnicalInstruments,-2149647711263352644
373,Tech,5392941245537608590
374,Financialservices,3247786743286756867
374,Banks,-3731527361154377479
375,Banks,-3731527361154377479
375,Financialservices,3247786743286756867
376,Chemicals,-818748575553705624
377,Transportation,-2725400413481745490
378,Pharmaceuticals,5380718181721596073
378,Biotech,-6437318974046106094
380,Telecommunicationsequipment,-8592063776107010306
381,Semiconductors,590283686970277566
381,Tech,5392941245537608590
381,TechHardware,-5791872359498690370
382,Biotech,-6437318974046106094
383,Insurance,-2611088800210967206
383,Investment,-3683647381629899485
383,Financialservices,3247786743286756867
385,Electronics,-4280093456798597290
385,Manufacturing,2771886960464485094
386,Investment,-3683647381629899485
387,WasteRecycling,-8067709401467209413
388,Electronics,-4280093456798597290
389,Transportation,-2725400413481745490
390,Railways,593276617896207476
390,Infrastructure,7432902716785306754
391,Financialservices,3247786743286756867
391,Insurance,-2611088800210967206
393,Realestate,5170806780538916196
393,Investment,-3683647381629899485
393,REITs,-5778598063774395952
395,Internet,-848597773130649638
395,ECommerce,5458971525214020641
395,Tech,5392941245537608590
395,Retail,2932210656109287952
397,AutomotiveSuppliers,-5087768184139776565
397,autoparts,457000037362712057
399,Financialservices,3247786743286756867
401,Food,4721068128442604370
402,Sportsgoods,-818079648815732376
404,Biotech,-6437318974046106094
404,Manufacturing,2771886960464485094
405,Energy,-2882595272621617431
405,OilGas,7683904390150838630
406,SupermarketChains,-4069439822336842578
406,Retail,2932210656109287952
406,Food,4721068128442604370
407,Financialservices,3247786743286756867
407,Banks,-3731527361154377479
408,Healthcare,1473658128705581606
409,Software,6273975210915946900
409,Tech,5392941245537608590
410,Banks,-3731527361154377479
410,Financialservices,3247786743286756867
411,Electricity,-800801453892895456
411,Energy,-2882595272621617431
411,Utilitycompanies,-7880188492962909296
412,Software,6273975210915946900
412,Tech,5392941245537608590
415,Software,6273975210915946900
415,Tech,5392941245537608590
416,Software,6273975210915946900
416,Internet,-848597773130649638
416,Tech,5392941245537608590
417,Travel,458727220244788973
417,MediaPress,-6159643471181631199
418,PaintCoating,-4532348074205842255
418,Buildingmaterials,6318092696281818196
419,Financialservices,3247786743286756867
420,Electricity,-800801453892895456
420,Energy,-2882595272621617431
421,Food,4721068128442604370
423,Professionalservices,8712968451453521438
424,Footwear,-6317385944413730398
424,Retail,2932210656109287952
425,Packaging,1415757590594131741
427,Retail,2932210656109287952
427,CosmeticsandBeauty,-7662671245642841754
429,Insurance,-2611088800210967206
429,RentalLeasingServices,985844065485390940
430,Software,6273975210915946900
430,Semiconductors,590283686970277566
430,Tech,5392941245537608590
430,Electronics,-4280093456798597290
430,TechHardware,-5791872359498690370
431,MediaPress,-6159643471181631199
432,ITservices,6845817224175256592
432,Software,6273975210915946900
432,Tech,5392941245537608590
433,Alcoholicbeverages,-7749993172415088463
433,Beverages,-5284870312286199973
434,Realestate,5170806780538916196
434,Investment,-3683647381629899485
435,Medicaldevices,-2500090628927350323
437,Electronics,-4280093456798597290
440,Software,6273975210915946900
440,Tech,5392941245537608590
441,Manufacturing,2771886960464485094
442,Carrental,-8916052247768530120
443,Automakers,-2133819116979903276
445,Chemicals,-818748575553705624
445,Healthcare,1473658128705581606
446,Professionalservices,8712968451453521438
449,Medicaldevices,-2500090628927350323
453,Tech,5392941245537608590
453,Semiconductors,590283686970277566
453,Electronics,-4280093456798597290
453,TechHardware,-5791872359498690370
454,Energy,-2882595272621617431
454,OilGas,7683904390150838630
454,Electricity,-800801453892895456
454,Infrastructure,7432902716785306754
457,Airlines,-6287371891685245861
457,Travel,458727220244788973
457,Transportation,-2725400413481745490
460,Telecommunication,-3862064693147789081
462,Advertising,-8917243490172367829
463,Transportation,-2725400413481745490
467,Energy,-2882595272621617431
467,Electricity,-800801453892895456
467,Utilitycompanies,-7880188492962909296
467,Renewableenergy,4327428005001277297
468,Internet,-848597773130649638
468,ECommerce,5458971525214020641
468,Tech,5392941245537608590
469,Retail,2932210656109287952
469,Clothing,-4012403625881737752
470,Travel,458727220244788973
470,Internet,-848597773130649638
470,OnlineTravel,-6625258044840405860
470,Tech,5392941245537608590
471,Mining,7127826760677441784
472,Software,6273975210915946900
472,Tech,5392941245537608590
473,Food,4721068128442604370
474,Engineering,-4107645347768548595
474,Professionalservices,8712968451453521438
475,Semiconductors,590283686970277566
475,Tech,5392941245537608590
475,TechHardware,-5791872359498690370
476,StaffingEmploymentServices,-7635784744819376551
476,Professionalservices,8712968451453521438
477,Financialservices,3247786743286756867
478,WasteRecycling,-8067709401467209413
479,Chemicals,-818748575553705624
481,Telecommunication,-3862064693147789081
482,Mining,7127826760677441784
482,Goldmining,-7446242768425141597
483,Pharmaceuticals,5380718181721596073
483,Biotech,-6437318974046106094
484,Professionalservices,8712968451453521438
484,Financialservices,3247786743286756867
487,Healthcare,1473658128705581606
490,Clothing,-4012403625881737752
491,Healthcare,1473658128705581606
491,Insurance,-2611088800210967206
492,Clothing,-4012403625881737752
493,Education,-2647921079241484351
494,Pizza,1841143821339248898
494,Food,4721068128442604370
494,Restaurantchains,-8690128616648987675
497,Glassesandcontactlenses,-4062248710805973075
498,Medicaldevices,-2500090628927350323
499,OilGas,7683904390150838630
499,Energy,-2882595272621617431
500,Food,4721068128442604370
501,Semiconductors,590283686970277566
501,Tech,5392941245537608590
501,TechHardware,-5791872359498690370
502,Chemicals,-818748575553705624
505,Electricity,-800801453892895456
505,Energy,-2882595272621617431
506,Restaurantchains,-8690128616648987675
506,Entertainment,6852268802481802111
509,Steelproducers,4242005143441865998
509,Steelindustry,-54470019612759297
509,Aluminum,4789257477296730980
512,Chemicals,-818748575553705624
513,Footwear,-6317385944413730398
517,MediaPress,-6159643471181631199
522,Beverages,-5284870312286199973
526,Healthcare,1473658128705581606
528,Videogames,7351854534314693888
528,Esports,2732967412084140002
528,Entertainment,6852268802481802111
528,Tech,5392941245537608590
529,Retail,2932210656109287952
530,Furniture,1511125769664533416
531,Toolmanufacturers,879559295262596115
531,Manufacturing,2771886960464485094
533,Clothing,-4012403625881737752
533,Retail,2932210656109287952
534,Financialservices,3247786743286756867
535,Electricity,-800801453892895456
535,Energy,-2882595272621617431
536,Clothing,-4012403625881737752
537,Software,6273975210915946900
537,Tech,5392941245537608590
538,Retail,2932210656109287952
539,Tech,5392941245537608590
539,Software,6273975210915946900
539,ITsecurity,2028367090288460929
539,Networkinghardware,-4800082983762754847
540,OilGas,7683904390150838630
540,Energy,-2882595272621617431
541,Fertilizercompanies,3820602402551651054
542,Clothing,-4012403625881737752
542,Retail,2932210656109287952
545,Electricity,-800801453892895456
545,Energy,-2882595272621617431
546,Hotels,-4147010109171616253
546,Travel,458727220244788973
547,Aluminum,4789257477296730980
548,Retail,2932210656109287952
548,HomeKitchenAppliances,-5591954248944563604
548,Furniture,1511125769664533416
549,MediaPress,-6159643471181631199
550,Pharmaceuticals,5380718181721596073
550,Biotech,-6437318974046106094
552,ITservices,6845817224175256592
552,Professionalservices,8712968451453521438
553,PaintCoating,-4532348074205842255
554,Videogames,7351854534314693888
554,Retail,2932210656109287952
555,Food,4721068128442604370
557,Steelproducers,4242005143441865998
557,Steelindustry,-54470019612759297
558,Financialservices,3247786743286756867
558,Insurance,-2611088800210967206
559,Utilitycompanies,-7880188492962909296
559,Energy,-2882595272621617431
559,Electricity,-800801453892895456
560,Software,6273975210915946900
560,Tech,5392941245537608590
561,Financialservices,3247786743286756867
562,Software,6273975210915946900
562,Tech,5392941245537608590
563,Buildingmaterials,6318092696281818196
565,Internet,-848597773130649638
565,Tech,5392941245537608590
565,REITs,-5778598063774395952
565,Realestate,5170806780538916196
565,Investment,-3683647381629899485
566,Construction,6530315917355802760
567,Energy,-2882595272621617431
567,Electricity,-800801453892895456
567,Utilitycompanies,-7880188492962909296
568,OilGas,7683904390150838630
568,Energy,-2882595272621617431
571,Transportation,-2725400413481745490
572,Tech,5392941245537608590
572,Software,6273975210915946900
572,ITsecurity,2028367090288460929
572,Networkinghardware,-4800082983762754847
573,Transportation,-2725400413481745490
573,Courier,3896409760083245788
574,Telecommunication,-3862064693147789081
578,Furniture,1511125769664533416
579,Utilitycompanies,-7880188492962909296
579,OilGas,7683904390150838630
579,Energy,-2882595272621617431
580,Entertainment,6852268802481802111
580,Internet,-848597773130649638
580,Tech,5392941245537608590
581,Tobacco,-2610445584270321844
582,Retail,2932210656109287952
583,Financialservices,3247786743286756867
583,Software,6273975210915946900
583,Tech,5392941245537608590
588,FlavorsFragrances,2853990268684777167
588,CosmeticsandBeauty,-7662671245642841754
588,Luxurygoods,232470970942915911
588,Consumergoods,-4654293209815127527
589,Entertainment,6852268802481802111
589,MediaPress,-6159643471181631199
593,Tech,5392941245537608590
593,SmartHome,-7848355702679722227
595,Conglomerate,7862095367587665244
597,Electronics,-4280093456798597290
597,Tech,5392941245537608590
597,Semiconductors,590283686970277566
597,TechHardware,-5791872359498690370
599,SupermarketChains,-4069439822336842578
599,Retail,2932210656109287952
600,Electronics,-4280093456798597290
600,Manufacturing,2771886960464485094
601,Financialservices,3247786743286756867
601,Investment,-3683647381629899485
601,Insurance,-2611088800210967206
602,Construction,6530315917355802760
603,Multilevelmarketing,-2477597736499226636
603,Dietarysupplements,6040640138690966736
604,Transportation,-2725400413481745490
605,Internet,-848597773130649638
605,ECommerce,5458971525214020641
605,Tech,5392941245537608590
606,Professionalservices,8712968451453521438
607,Construction,6530315917355802760
608,Food,4721068128442604370
609,Biotech,-6437318974046106094
609,Pharmaceuticals,5380718181721596073
610,Networkinghardware,-4800082983762754847
610,Telecommunicationsequipment,-8592063776107010306
610,Tech,5392941245537608590
610,TechHardware,-5791872359498690370
612,Steelproducers,4242005143441865998
612,Steelindustry,-54470019612759297
614,MediaPress,-6159643471181631199
615,OilGas,7683904390150838630
615,Transportation,-2725400413481745490
615,Infrastructure,7432902716785306754
615,Energy,-2882595272621617431
616,Banks,-3731527361154377479
616,Financialservices,3247786743286756867
619,Financialservices,3247786743286756867
620,Automakers,-2133819116979903276
620,Manufacturing,2771886960464485094
620,ElectricVehicles,7306870937902693610
627,Energy,-2882595272621617431
627,Electricity,-800801453892895456
627,Utilitycompanies,-7880188492962909296
629,Financialservices,3247786743286756867
630,Entertainment,6852268802481802111
631,Insurance,-2611088800210967206
632,Pharmaceuticals,5380718181721596073
632,Packaging,1415757590594131741
633,Software,6273975210915946900
633,Tech,5392941245537608590
634,Restaurantchains,-8690128616648987675
634,Food,4721068128442604370
635,MedicalCareFacilities,-1383796583637029543
635,Healthcare,1473658128705581606
636,Entertainment,6852268802481802111
636,Gambling,-2553870588303058339
642,Alcoholicbeverages,-7749993172415088463
642,Beverages,-5284870312286199973
643,Buildingmaterials,6318092696281818196
649,Realestate,5170806780538916196
649,REITs,-5778598063774395952
649,Investment,-3683647381629899485
650,Airlines,-6287371891685245861
650,Travel,458727220244788973
650,Transportation,-2725400413481745490
652,Software,6273975210915946900
652,Electronics,-4280093456798597290
652,Tech,5392941245537608590
652,TechHardware,-5791872359498690370
653,Investment,-3683647381629899485
654,Videogames,7351854534314693888
654,Esports,2732967412084140002
654,Entertainment,6852268802481802111
654,Tech,5392941245537608590
655,Energy,-2882595272621617431
655,OilGas,7683904390150838630
656,Medicaldevices,-2500090628927350323
657,Financialservices,3247786743286756867
658,Restaurantchains,-8690128616648987675
658,Food,4721068128442604370
659,Realestate,5170806780538916196
660,Clothing,-4012403625881737752
660,Retail,2932210656109287952
661,Pharmaceuticals,5380718181721596073
661,Biotech,-6437318974046106094
663,Financialservices,3247786743286756867
664,Education,-2647921079241484351
664,MediaPress,-6159643471181631199
667,Internet,-848597773130649638
667,Usedcarretailer,-6325853402836694818
667,ECommerce,5458971525214020641
667,Carretail,6786009806407624192
668,Chemicals,-818748575553705624
669,Electricity,-800801453892895456
669,Energy,-2882595272621617431
670,OilGas,7683904390150838630
670,Energy,-2882595272621617431
672,Pharmaceuticals,5380718181721596073
672,Biotech,-6437318974046106094
673,Software,6273975210915946900
673,Tech,5392941245537608590
673,Electronics,-4280093456798597290
673,TechHardware,-5791872359498690370
675,Tech,5392941245537608590
675,Internet,-848597773130649638
675,Software,6273975210915946900
675,ITsecurity,2028367090288460929
677,Energy,-2882595272621617431
677,Utilitycompanies,-7880188492962909296
677,Electricity,-800801453892895456
679,MediaPress,-6159643471181631199
681,Retail,2932210656109287952
682,Electricity,-800801453892895456
682,Energy,-2882595272621617431
683,Advertising,-8917243490172367829
684,Clothing,-4012403625881737752
685,Cannabis,2344263859226718052
688,Pharmaceuticals,5380718181721596073
688,Biotech,-6437318974046106094
689,Telecommunication,-3862064693147789081
691,Consumergoods,-4654293209815127527
693,Stockexchanges,-1138978670617470884
693,Financialservices,3247786743286756867
693,StockCryptoexchanges,-2482936595776465086
694,Food,4721068128442604370
696,Semiconductors,590283686970277566
696,Tech,5392941245537608590
697,Retail,2932210656109287952
700,Semiconductors,590283686970277566
700,Tech,5392941245537608590
703,Construction,6530315917355802760
704,Transportation,-2725400413481745490
706,MediaPress,-6159643471181631199
707,FoodDelivery,3541695883260010403
707,Internet,-848597773130649638
707,Food,4721068128442604370
707,Tech,5392941245537608590
708,Manufacturing,2771886960464485094
710,Financialservices,3247786743286756867
711,Financialservices,3247786743286756867
711,Tech,5392941245537608590
711,Bitcoin,1757249085431543515
712,Software,6273975210915946900
712,Tech,5392941245537608590
714,Electricity,-800801453892895456
714,Energy,-2882595272621617431
714,Utilitycompanies,-7880188492962909296
716,Engineering,-4107645347768548595
716,Professionalservices,8712968451453521438
717,Chemicals,-818748575553705624
718,Electricity,-800801453892895456
718,Energy,-2882595272621617431
721,Sportsgoods,-818079648815732376
721,Clothing,-4012403625881737752
722,MedicalCareFacilities,-1383796583637029543
724,Tech,5392941245537608590
724,Internet,-848597773130649638
724,Travel,458727220244788973
724,OnlineTravel,-6625258044840405860
728,Tech,5392941245537608590
728,Internet,-848597773130649638
728,Software,6273975210915946900
729,Telecommunication,-3862064693147789081
729,Telecommunicationsequipment,-8592063776107010306
730,Transportation,-2725400413481745490
731,Restaurantchains,-8690128616648987675
731,Food,4721068128442604370
733,Healthcare,1473658128705581606
733,ITservices,6845817224175256592
733,Professionalservices,8712968451453521438
733,Tech,5392941245537608590
734,Professionalservices,8712968451453521438
735,Hotels,-4147010109171616253
735,Travel,458727220244788973
736,Food,4721068128442604370
739,Clothing,-4012403625881737752
739,Tech,5392941245537608590
740,Healthcare,1473658128705581606
741,Furniture,1511125769664533416
742,Software,6273975210915946900
742,Tech,5392941245537608590
743,AutomotiveSuppliers,-5087768184139776565
744,Construction,6530315917355802760
747,Videogames,7351854534314693888
747,Esports,2732967412084140002
747,Entertainment,6852268802481802111
747,Tech,5392941245537608590
748,Investment,-3683647381629899485
751,MediaPress,-6159643471181631199
751,Entertainment,6852268802481802111
754,Insurance,-2611088800210967206
755,Engineering,-4107645347768548595
755,Construction,6530315917355802760
756,Software,6273975210915946900
756,Tech,5392941245537608590
759,Pulpandpaper,-6437840659131807937
760,Retail,2932210656109287952
760,Clothing,-4012403625881737752
761,Education,-2647921079241484351
762,Tires,-8622739485747277500
763,Entertainment,6852268802481802111
764,Software,6273975210915946900
764,Tech,5392941245537608590
765,Software,6273975210915946900
765,Tech,5392941245537608590
768,Financialservices,3247786743286756867
769,Pizza,1841143821339248898
769,Food,4721068128442604370
769,Restaurantchains,-8690128616648987675
770,Professionalservices,8712968451453521438
770,StaffingEmploymentServices,-7635784744819376551
773,Realestate,5170806780538916196
773,Professionalservices,8712968451453521438
776,Utilitycompanies,-7880188492962909296
776,Electricity,-800801453892895456
776,Energy,-2882595272621617431
777,OilGas,7683904390150838630
777,Energy,-2882595272621617431
777,OilGasEquipmentServices,-5823085833726200737
778,Software,6273975210915946900
778,Tech,5392941245537608590
780,Electronics,-4280093456798597290
780,Manufacturing,2771886960464485094
781,Manufacturing,2771886960464485094
783,Retail,2932210656109287952
784,Sportsgoods,-818079648815732376
784,Clothing,-4012403625881737752
784,Footwear,-6317385944413730398
786,Software,6273975210915946900
786,Tech,5392941245537608590
787,Financialservices,3247786743286756867
788,Clothing,-4012403625881737752
788,Retail,2932210656109287952
789,Pharmaceuticals,5380718181721596073
789,Biotech,-6437318974046106094
791,Electronics,-4280093456798597290
791,Manufacturing,2771886960464485094
792,Electronics,-4280093456798597290
795,Software,6273975210915946900
795,Tech,5392941245537608590
799,Personalcare,1380193454701069226
800,Sportsgoods,-818079648815732376
801,Healthcare,1473658128705581606
801,DiagnosticsandTesting,8004627630865990902
801,Manufacturing,2771886960464485094
803,Financialservices,3247786743286756867
803,Tech,5392941245537608590
804,Tech,5392941245537608590
804,TechHardware,-5791872359498690370
805,Software,6273975210915946900
805,Tech,5392941245537608590
806,SpecialtyVehicles,-5522482237379519668
806,Manufacturing,2771886960464485094
809,MedicalCareFacilities,-1383796583637029543
809,Healthcare,1473658128705581606
809,DiagnosticsandTesting,8004627630865990902
811,Medicaldevices,-2500090628927350323
812,Conglomerate,7862095367587665244
813,Restaurantchains,-8690128616648987675
813,Food,4721068128442604370
814,Food,4721068128442604370
815,Tech,5392941245537608590
815,Semiconductors,590283686970277566
815,TechHardware,-5791872359498690370
815,Manufacturing,2771886960464485094
816,Airlines,-6287371891685245861
816,Travel,458727220244788973
816,Transportation,-2725400413481745490
819,Banks,-3731527361154377479
819,Financialservices,3247786743286756867
820,Internet,-848597773130649638
820,Tech,5392941245537608590
821,Financialservices,3247786743286756867
822,Tech,5392941245537608590
822,Software,6273975210915946900
826,Construction,6530315917355802760
826,Financialservices,3247786743286756867
829,Software,6273975210915946900
829,Tech,5392941245537608590
832,Chemicals,-818748575553705624
834,Electronics,-4280093456798597290
835,Realestate,5170806780538916196
835,Internet,-848597773130649638
835,Tech,5392941245537608590
836,Software,6273975210915946900
836,Professionalservices,8712968451453521438
836,Tech,5392941245537608590
837,Software,6273975210915946900
837,Tech,5392941245537608590
839,Healthcare,1473658128705581606
839,MedicalCareFacilities,-1383796583637029543
840,Biotech,-6437318974046106094
840,DiagnosticsandTesting,8004627630865990902
841,Financialservices,3247786743286756867
842,Retail,2932210656109287952
843,StaffingEmploymentServices,-7635784744819376551
843,Professionalservices,8712968451453521438
844,Chemicals,-818748575553705624
846,Chemicals,-818748575553705624
847,Utilitycompanies,-7880188492962909296
848,Telecommunication,-3862064693147789081
848,Realestate,5170806780538916196
848,REITs,-5778598063774395952
848,Infrastructure,7432902716785306754
849,Restaurantchains,-8690128616648987675
849,Food,4721068128442604370
851,Electronics,-4280093456798597290
851,Manufacturing,2771886960464485094
852,Entertainment,6852268802481802111
852,Gambling,-2553870588303058339
854,Medicaldevices,-2500090628927350323
854,Biotech,-6437318974046106094
856,Financialservices,3247786743286756867
857,Banks,-3731527361154377479
857,Financialservices,3247786743286756867
858,Tech,5392941245537608590
858,Software,6273975210915946900
858,ITsecurity,2028367090288460929
860,Buildingmaterials,6318092696281818196
861,Footwear,-6317385944413730398
863,Manufacturing,2771886960464485094
866,Financialservices,3247786743286756867
867,Software,6273975210915946900
867,Tech,5392941245537608590
868,Travel,458727220244788973
868,Internet,-848597773130649638
868,OnlineTravel,-6625258044840405860
868,Tech,5392941245537608590
869,Energy,-2882595272621617431
869,Electricity,-800801453892895456
869,Utilitycompanies,-7880188492962909296
871,Packaging,1415757590594131741
873,Professionalservices,8712968451453521438
874,MediaPress,-6159643471181631199
874,Sportsgoods,-818079648815732376
875,Financialservices,3247786743286756867
876,Professionalservices,8712968451453521438
876,Software,6273975210915946900
876,Tech,5392941245537608590
878,Financialservices,3247786743286756867
878,Professionalservices,8712968451453521438
880,Financialservices,3247786743286756867
882,Tobacco,-2610445584270321844
883,Chemicals,-818748575553705624
884,OilGas,7683904390150838630
884,Energy,-2882595272621617431
885,Financialservices,3247786743286756867
886,Entertainment,6852268802481802111
888,Semiconductors,590283686970277566
888,Tech,5392941245537608590
888,TechHardware,-5791872359498690370
890,Stockexchanges,-1138978670617470884
890,Financialservices,3247786743286756867
890,StockCryptoexchanges,-2482936595776465086
891,Insurance,-2611088800210967206
892,autoparts,457000037362712057
893,CosmeticsandBeauty,-7662671245642841754
894,Realestate,5170806780538916196
894,Investment,-3683647381629899485
894,REITs,-5778598063774395952
896,Realestate,5170806780538916196
896,Internet,-848597773130649638
896,Tech,5392941245537608590
897,Software,6273975210915946900
897,Internet,-848597773130649638
897,Tech,5392941245537608590
897,ITsecurity,2028367090288460929
898,Footwear,-6317385944413730398
898,Manufacturing,2771886960464485094
900,Airlines,-6287371891685245861
900,Travel,458727220244788973
900,Transportation,-2725400413481745490
901,Manufacturing,2771886960464485094
902,Retail,2932210656109287952
902,Furniture,1511125769664533416
903,Internet,-848597773130649638
903,Tech,5392941245537608590
906,Electricity,-800801453892895456
906,Energy,-2882595272621617431
907,Defensecontractors,6178421995435006470
908,Gambling,-2553870588303058339
908,Entertainment,6852268802481802111
910,Cannabis,2344263859226718052
911,Financialservices,3247786743286756867
911,Insurance,-2611088800210967206
912,Electronics,-4280093456798597290
913,RentalLeasingServices,985844065485390940
914,MediaPress,-6159643471181631199
915,Financialservices,3247786743286756867
917,Financialservices,3247786743286756867
918,Telecommunication,-3862064693147789081
919,Hotels,-4147010109171616253
919,Travel,458727220244788973
920,Energy,-2882595272621617431
920,OilGas,7683904390150838630
920,OilGasEquipmentServices,-5823085833726200737
921,AssetManagement,3395336196960591160
921,Financialservices,3247786743286756867
922,Professionalservices,8712968451453521438
923,Software,6273975210915946900
923,Tech,5392941245537608590
927,Restaurantchains,-8690128616648987675
927,Food,4721068128442604370
928,Software,6273975210915946900
928,Tech,5392941245537608590
929,Buildingmaterials,6318092696281818196
930,Insurance,-2611088800210967206
933,Retail,2932210656109287952
934,Engineering,-4107645347768548595
934,Professionalservices,8712968451453521438
936,Software,6273975210915946900
936,Tech,5392941245537608590
937,Banks,-3731527361154377479
937,Financialservices,3247786743286756867
938,Aerospace,-4642465698626703435
940,Healthcare,1473658128705581606
941,Manufacturing,2771886960464485094
943,Software,6273975210915946900
943,Tech,5392941245537608590
944,Software,6273975210915946900
944,Tech,5392941245537608590
945,Airlines,-6287371891685245861
945,Travel,458727220244788973
945,Transportation,-2725400413481745490
946,Furniture,1511125769664533416
946,Retail,2932210656109287952
948,Software,6273975210915946900
948,Tech,5392941245537608590
948,Videogames,7351854534314693888
950,Healthcare,1473658128705581606
950,Telehealth,8571738462301140061
950,Internet,-848597773130649638
950,Tech,5392941245537608590
951,Airlines,-6287371891685245861
951,Travel,458727220244788973
951,Transportation,-2725400413481745490
952,Alcoholicbeverages,-7749993172415088463
952,Beverages,-5284870312286199973
953,Footwear,-6317385944413730398
954,Engineering,-4107645347768548595
954,Professionalservices,8712968451453521438
955,MedicalCareFacilities,-1383796583637029543
957,Aerospace,-4642465698626703435
958,Insurance,-2611088800210967206
959,Education,-2647921079241484351
959,MediaPress,-6159643471181631199
960,Transportation,-2725400413481745490
960,Maritimetransportation,707783196620816841
961,Pulpandpaper,-6437840659131807937
961,Packaging,1415757590594131741
962,Aerospace,-4642465698626703435
962,Manufacturing,2771886960464485094
964,Consumergoods,-4654293209815127527
966,Semiconductors,590283686970277566
966,Tech,5392941245537608590
966,TechHardware,-5791872359498690370
967,Retail,2932210656109287952
968,Energy,-2882595272621617431
968,Electricity,-800801453892895456
969,Aerospace,-4642465698626703435
969,Manufacturing,2771886960464485094
971,AutomotiveSuppliers,-5087768184139776565
972,Software,6273975210915946900
972,Tech,5392941245537608590
973,AutomotiveSuppliers,-5087768184139776565
973,Manufacturing,2771886960464485094
974,MediaPress,-6159643471181631199
975,Ridesharing,5515606769584986266
975,Internet,-848597773130649638
975,Tech,5392941245537608590
977,Realestate,5170806780538916196
977,Professionalservices,8712968451453521438
979,Realestate,5170806780538916196
979,Investment,-3683647381629899485
979,REITs,-5778598063774395952
979,Telecommunication,-3862064693147789081
979,Infrastructure,7432902716785306754
981,Tech,5392941245537608590
981,Software,6273975210915946900
982,Software,6273975210915946900
982,Tech,5392941245537608590
982,ITsecurity,2028367090288460929
983,Realestate,5170806780538916196
983,Investment,-3683647381629899485
983,REITs,-5778598063774395952
984,Utilitycompanies,-7880188492962909296
984,Electricity,-800801453892895456
984,Energy,-2882595272621617431
986,Advertising,-8917243490172367829
986,MediaPress,-6159643471181631199
987,Healthcare,1473658128705581606
988,Mining,7127826760677441784
988,CoalMining,2697085083429856192
988,Energy,-2882595272621617431
992,Food,4721068128442604370
992,Restaurantchains,-8690128616648987675
993,Software,6273975210915946900
993,Tech,5392941245537608590
997,OilGas,7683904390150838630
997,Energy,-2882595272621617431
998,Realestate,5170806780538916196
998,Software,6273975210915946900
998,Tech,5392941245537608590
1000,Tech,5392941245537608590
1000,Realestate,5170806780538916196
1001,Banks,-3731527361154377479
1001,Financialservices,3247786743286756867
1004,Chemicals,-818748575553705624
1006,Clothing,-4012403625881737752
1009,Utilitycompanies,-7880188492962909296
1010,Education,-2647921079241484351
1011,Restaurantchains,-8690128616648987675
1011,Food,4721068128442604370
1012,Tech,5392941245537608590
1012,Electronics,-4280093456798597290
1012,Networkinghardware,-4800082983762754847
1012,TechHardware,-5791872359498690370
1014,Advertising,-8917243490172367829
1015,Tech,5392941245537608590
1016,Software,6273975210915946900
1016,Tech,5392941245537608590
1017,Manufacturing,2771886960464485094
1019,Banks,-3731527361154377479
1020,Medicaldevices,-2500090628927350323
1022,Restaurantchains,-8690128616648987675
1022,Food,4721068128442604370
1023,Software,6273975210915946900
1023,Tech,5392941245537608590
1025,Steelindustry,-54470019612759297
1026,Software,6273975210915946900
1026,Tech,5392941245537608590
1027,Financialservices,3247786743286756867
1028,Chemicals,-818748575553705624
1029,Carretail,6786009806407624192
1029,Usedcarretailer,-6325853402836694818
1029,Internet,-848597773130649638
1029,ECommerce,5458971525214020641
1030,Food,4721068128442604370
1030,Restaurantchains,-8690128616648987675
